Exercise_Duration,Body_Temperature(F),BPM,Height(Feet),Height(Remainder_Inches),Weight(lb),Weight_Status,Gender,Age,Calories_Burned
20.0,104.2,100.0,5.0,6.0,141.1,Normal Weight,F,31,110.0
1.0,100.4,80.0,6.0,3.0,198.4,Obese,M,48,3.0
20.0,105.1,96.0,5.0,1.0,125.7,Normal Weight,F,67,116.0
16.0,104.5,100.0,5.0,5.0,136.7,Normal Weight,F,58,96.0
17.0,104.4,91.0,5.0,2.0,132.3,Normal Weight,F,20,74.0
1.0,99.9,77.0,6.0,2.0,196.2,Overweight,M,38,2.0
27.0,105.6,107.0,5.0,10.0,169.8,Normal Weight,M,43,181.0
21.0,103.8,105.0,5.0,9.0,149.9,Normal Weight,F,21,121.0
6.0,102.7,86.0,6.0,2.0,194.0,Normal Weight,M,33,20.0
9.0,103.6,85.0,5.0,10.0,160.9,Normal Weight,F,75,41.0
6.0,102.9,84.0,5.0,6.0,154.3,Overweight,F,75,27.0
11.0,104.0,89.0,5.0,4.0,130.1,Normal Weight,F,51,52.0
6.0,102.4,78.0,5.0,10.0,163.1,Normal Weight,F,39,19.0
20.0,104.9,99.0,4.0,8.0,108.0,Normal Weight,F,64,123.0
28.0,105.6,117.0,5.0,3.0,125.7,Normal Weight,F,34,209.0
22.0,105.4,101.0,5.0,10.0,189.6,Overweight,M,30,118.0
27.0,105.4,107.0,5.0,5.0,127.9,Normal Weight,F,22,166.0
2.0,100.6,80.0,5.0,9.0,152.1,Normal Weight,F,69,8.0
18.0,104.9,100.0,5.0,5.0,141.1,Normal Weight,F,28,98.0
22.0,105.3,94.0,5.0,12.0,187.4,Overweight,M,42,107.0
21.0,105.1,95.0,5.0,7.0,165.3,Overweight,M,56,115.0
30.0,105.1,113.0,5.0,1.0,127.9,Normal Weight,F,28,207.0
24.0,104.7,107.0,5.0,4.0,130.1,Normal Weight,F,51,160.0
6.0,102.7,80.0,5.0,7.0,169.8,Overweight,M,64,22.0
14.0,103.8,91.0,6.0,3.0,191.8,Normal Weight,M,35,58.0
23.0,104.7,105.0,5.0,3.0,145.5,Overweight,F,70,154.0
19.0,104.9,86.0,5.0,11.0,167.6,Normal Weight,F,37,75.0
29.0,105.4,112.0,6.0,3.0,200.6,Overweight,M,25,200.0
7.0,103.3,89.0,5.0,5.0,156.5,Overweight,M,65,34.0
19.0,105.1,99.0,6.0,3.0,209.4,Overweight,M,55,123.0
27.0,105.4,106.0,4.0,10.0,108.0,Normal Weight,F,58,184.0
13.0,104.2,89.0,6.0,7.0,216.1,Normal Weight,M,34,52.0
19.0,105.3,104.0,5.0,5.0,130.1,Normal Weight,F,48,119.0
3.0,101.1,79.0,4.0,8.0,103.6,Normal Weight,F,20,10.0
11.0,103.8,85.0,5.0,4.0,134.5,Normal Weight,F,26,42.0
30.0,106.0,108.0,5.0,11.0,178.6,Normal Weight,M,28,186.0
26.0,106.2,104.0,5.0,10.0,180.8,Overweight,M,47,170.0
26.0,105.3,104.0,4.0,11.0,112.4,Normal Weight,F,25,156.0
13.0,104.2,95.0,6.0,2.0,196.2,Obese,M,57,76.0
8.0,103.3,85.0,5.0,10.0,178.6,Overweight,M,42,27.0
16.0,104.4,87.0,5.0,5.0,145.5,Normal Weight,F,30,65.0
23.0,105.4,100.0,6.0,2.0,207.2,Overweight,M,67,165.0
6.0,102.4,86.0,6.0,0.0,189.6,Overweight,M,63,28.0
5.0,101.8,83.0,6.0,5.0,224.9,Overweight,M,52,20.0
14.0,104.9,89.0,6.0,1.0,180.8,Normal Weight,M,20,42.0
5.0,102.4,86.0,5.0,12.0,167.6,Normal Weight,F,29,19.0
7.0,102.9,94.0,6.0,4.0,224.9,Overweight,M,51,40.0
15.0,104.0,108.0,6.0,0.0,200.6,Overweight,M,50,112.0
16.0,103.6,92.0,4.0,12.0,119.0,Normal Weight,F,31,76.0
22.0,105.3,103.0,5.0,7.0,147.7,Normal Weight,F,37,129.0
30.0,106.0,101.0,6.0,5.0,224.9,Overweight,M,44,192.0
29.0,105.4,105.0,5.0,5.0,149.9,Normal Weight,F,53,184.0
21.0,105.3,101.0,4.0,11.0,116.8,Normal Weight,F,22,117.0
18.0,104.7,89.0,5.0,6.0,158.7,Overweight,M,46,72.0
16.0,105.1,99.0,5.0,10.0,187.4,Overweight,M,62,105.0
22.0,105.3,109.0,6.0,2.0,198.4,Overweight,M,38,155.0
21.0,104.7,89.0,5.0,8.0,149.9,Normal Weight,F,40,93.0
19.0,104.7,104.0,5.0,8.0,149.9,Normal Weight,F,57,120.0
25.0,104.7,106.0,5.0,4.0,138.9,Normal Weight,M,25,135.0
6.0,103.3,93.0,6.0,5.0,227.1,Overweight,M,72,39.0
24.0,104.9,110.0,4.0,9.0,114.6,Normal Weight,F,66,176.0
28.0,104.9,111.0,4.0,11.0,123.5,Normal Weight,F,38,193.0
3.0,101.7,81.0,5.0,3.0,121.3,Normal Weight,F,21,10.0
16.0,104.0,99.0,6.0,1.0,185.2,Normal Weight,M,26,77.0
19.0,105.1,98.0,5.0,6.0,143.3,Normal Weight,F,26,98.0
21.0,105.1,95.0,5.0,11.0,174.2,Normal Weight,M,22,82.0
10.0,103.3,84.0,6.0,3.0,205.0,Overweight,M,28,29.0
24.0,105.1,99.0,4.0,7.0,103.6,Normal Weight,F,59,146.0
28.0,105.6,102.0,6.0,0.0,183.0,Normal Weight,F,41,157.0
4.0,102.4,83.0,6.0,3.0,216.1,Overweight,M,70,19.0
2.0,100.6,74.0,5.0,6.0,138.9,Normal Weight,F,53,6.0
22.0,105.4,100.0,6.0,9.0,227.1,Normal Weight,M,34,127.0
15.0,104.0,97.0,6.0,1.0,185.2,Normal Weight,M,37,76.0
8.0,103.3,87.0,4.0,11.0,119.0,Normal Weight,F,78,40.0
2.0,100.8,83.0,5.0,3.0,121.3,Normal Weight,F,45,8.0
21.0,104.4,110.0,5.0,2.0,125.7,Normal Weight,F,20,136.0
3.0,101.8,76.0,5.0,9.0,138.9,Normal Weight,F,35,9.0
22.0,105.3,105.0,5.0,9.0,158.7,Normal Weight,M,34,129.0
30.0,105.1,106.0,6.0,8.0,235.9,Overweight,M,26,191.0
27.0,106.0,107.0,5.0,11.0,176.4,Normal Weight,M,55,198.0
12.0,104.0,91.0,5.0,7.0,143.3,Normal Weight,F,22,52.0
20.0,104.5,103.0,5.0,5.0,149.9,Overweight,F,28,114.0
17.0,104.7,102.0,5.0,11.0,172.0,Normal Weight,M,31,92.0
18.0,105.1,95.0,6.0,3.0,174.2,Normal Weight,F,38,88.0
27.0,105.4,109.0,4.0,12.0,114.6,Normal Weight,F,38,182.0
26.0,105.1,105.0,5.0,1.0,121.3,Normal Weight,F,40,164.0
15.0,103.8,97.0,5.0,6.0,143.3,Normal Weight,F,57,84.0
12.0,104.4,92.0,5.0,5.0,143.3,Normal Weight,F,26,54.0
14.0,104.7,99.0,5.0,7.0,154.3,Normal Weight,F,52,79.0
26.0,106.3,102.0,5.0,10.0,163.1,Normal Weight,F,35,146.0
10.0,103.3,90.0,5.0,3.0,141.1,Normal Weight,F,67,51.0
5.0,102.6,89.0,5.0,1.0,125.7,Normal Weight,F,44,23.0
9.0,103.3,90.0,6.0,4.0,198.4,Normal Weight,M,53,44.0
26.0,105.4,115.0,5.0,7.0,130.1,Normal Weight,F,38,189.0
19.0,104.9,100.0,5.0,7.0,156.5,Normal Weight,F,52,109.0
22.0,104.9,110.0,6.0,1.0,189.6,Normal Weight,M,74,195.0
22.0,105.8,107.0,6.0,5.0,220.5,Overweight,M,28,142.0
1.0,100.4,86.0,5.0,4.0,127.9,Normal Weight,F,64,5.0
13.0,104.0,103.0,6.0,8.0,229.3,Overweight,M,26,76.0
10.0,103.5,99.0,5.0,12.0,185.2,Overweight,M,21,46.0
17.0,104.4,100.0,6.0,1.0,183.0,Normal Weight,M,74,124.0
20.0,105.1,101.0,6.0,3.0,209.4,Overweight,M,79,158.0
24.0,105.8,101.0,6.0,4.0,200.6,Normal Weight,M,26,127.0
15.0,104.4,102.0,6.0,1.0,180.8,Normal Weight,M,20,74.0
15.0,104.4,97.0,5.0,11.0,178.6,Normal Weight,M,75,102.0
5.0,102.7,85.0,5.0,3.0,121.3,Normal Weight,F,29,20.0
26.0,104.7,109.0,5.0,12.0,183.0,Overweight,M,37,178.0
10.0,103.5,83.0,5.0,1.0,121.3,Normal Weight,F,30,38.0
25.0,105.8,106.0,6.0,0.0,198.4,Overweight,M,31,156.0
14.0,103.8,93.0,5.0,10.0,176.4,Overweight,M,74,86.0
17.0,104.7,95.0,6.0,0.0,200.6,Overweight,M,45,90.0
8.0,102.9,95.0,5.0,5.0,138.9,Normal Weight,F,49,42.0
3.0,101.5,79.0,5.0,9.0,169.8,Overweight,M,32,6.0
8.0,103.5,83.0,5.0,10.0,145.5,Normal Weight,F,20,28.0
23.0,105.4,98.0,4.0,11.0,114.6,Normal Weight,F,38,128.0
10.0,104.0,91.0,6.0,5.0,233.7,Overweight,M,55,55.0
27.0,105.6,111.0,4.0,11.0,105.8,Normal Weight,F,22,181.0
11.0,104.0,89.0,6.0,3.0,202.8,Overweight,M,21,36.0
13.0,104.7,93.0,5.0,9.0,160.9,Normal Weight,M,42,58.0
1.0,100.4,87.0,5.0,5.0,130.1,Normal Weight,F,26,4.0
25.0,104.9,99.0,6.0,2.0,198.4,Overweight,M,56,160.0
23.0,105.3,94.0,5.0,9.0,180.8,Overweight,M,77,149.0
20.0,104.7,107.0,5.0,7.0,152.1,Normal Weight,F,72,138.0
2.0,101.3,85.0,5.0,5.0,136.7,Normal Weight,F,22,7.0
20.0,104.7,103.0,6.0,0.0,180.8,Normal Weight,F,44,116.0
20.0,104.9,111.0,5.0,7.0,149.9,Normal Weight,F,74,147.0
28.0,105.3,112.0,5.0,6.0,147.7,Normal Weight,F,53,199.0
20.0,105.6,101.0,5.0,9.0,165.3,Normal Weight,F,24,106.0
26.0,105.4,103.0,6.0,3.0,202.8,Overweight,M,33,154.0
6.0,102.7,81.0,5.0,11.0,169.8,Normal Weight,M,22,11.0
16.0,104.2,92.0,5.0,11.0,174.2,Normal Weight,F,34,72.0
23.0,104.4,103.0,5.0,8.0,169.8,Overweight,M,26,121.0
23.0,105.3,102.0,6.0,6.0,231.5,Overweight,M,39,146.0
2.0,100.0,77.0,5.0,2.0,125.7,Normal Weight,F,21,6.0
15.0,104.5,93.0,4.0,11.0,108.0,Normal Weight,F,32,74.0
28.0,105.4,106.0,5.0,8.0,158.7,Normal Weight,F,35,170.0
3.0,101.7,82.0,5.0,8.0,138.9,Normal Weight,F,33,11.0
14.0,104.7,84.0,5.0,9.0,167.6,Overweight,M,42,44.0
2.0,100.0,85.0,5.0,11.0,187.4,Overweight,M,23,5.0
30.0,106.2,105.0,5.0,4.0,141.1,Normal Weight,F,43,187.0
11.0,104.2,99.0,5.0,3.0,141.1,Normal Weight,F,52,63.0
8.0,102.9,87.0,6.0,5.0,209.4,Normal Weight,M,27,26.0
6.0,102.2,79.0,6.0,4.0,196.2,Normal Weight,M,31,13.0
8.0,103.5,86.0,5.0,8.0,180.8,Overweight,M,68,39.0
22.0,105.3,106.0,5.0,4.0,132.3,Normal Weight,F,46,142.0
24.0,105.4,104.0,5.0,7.0,138.9,Normal Weight,F,23,139.0
18.0,104.5,89.0,6.0,4.0,205.0,Normal Weight,M,39,75.0
17.0,104.4,92.0,4.0,8.0,108.0,Normal Weight,F,44,86.0
12.0,104.2,93.0,5.0,7.0,143.3,Normal Weight,F,36,58.0
5.0,102.7,87.0,5.0,4.0,138.9,Normal Weight,F,67,24.0
17.0,104.9,90.0,5.0,9.0,176.4,Overweight,M,35,65.0
13.0,104.0,93.0,6.0,1.0,172.0,Normal Weight,F,54,64.0
8.0,102.7,83.0,6.0,1.0,187.4,Normal Weight,M,72,37.0
2.0,100.4,84.0,6.0,1.0,178.6,Normal Weight,M,38,6.0
21.0,104.9,100.0,4.0,10.0,105.8,Normal Weight,F,20,116.0
18.0,104.2,97.0,5.0,8.0,149.9,Normal Weight,F,23,89.0
21.0,105.3,95.0,6.0,3.0,207.2,Overweight,M,63,131.0
12.0,104.5,93.0,5.0,10.0,163.1,Normal Weight,M,24,43.0
19.0,104.4,102.0,5.0,5.0,145.5,Normal Weight,F,72,121.0
10.0,104.0,91.0,6.0,9.0,229.3,Normal Weight,M,77,65.0
11.0,102.9,88.0,5.0,11.0,191.8,Overweight,M,59,53.0
27.0,105.4,105.0,5.0,12.0,183.0,Overweight,F,36,158.0
20.0,104.5,101.0,5.0,9.0,180.8,Overweight,M,69,143.0
27.0,105.1,105.0,5.0,9.0,176.4,Overweight,M,24,150.0
30.0,105.4,115.0,5.0,3.0,127.9,Normal Weight,F,21,210.0
8.0,102.7,84.0,6.0,2.0,205.0,Overweight,M,32,24.0
26.0,105.6,105.0,5.0,2.0,114.6,Normal Weight,F,27,159.0
10.0,103.5,90.0,6.0,3.0,194.0,Normal Weight,M,22,34.0
8.0,103.8,86.0,5.0,4.0,138.9,Normal Weight,F,79,39.0
23.0,105.1,97.0,5.0,2.0,136.7,Normal Weight,F,65,133.0
21.0,104.5,108.0,5.0,8.0,152.1,Normal Weight,F,71,146.0
25.0,105.3,103.0,5.0,10.0,172.0,Normal Weight,M,42,152.0
24.0,104.7,107.0,5.0,11.0,191.8,Overweight,M,39,161.0
10.0,104.0,95.0,5.0,4.0,127.9,Normal Weight,F,36,51.0
26.0,106.3,101.0,6.0,2.0,194.0,Normal Weight,M,57,174.0
25.0,105.3,99.0,6.0,3.0,198.4,Obese,M,23,120.0
24.0,105.4,100.0,5.0,5.0,136.7,Normal Weight,F,26,130.0
26.0,105.1,107.0,5.0,10.0,180.8,Overweight,M,45,180.0
28.0,106.0,107.0,5.0,12.0,176.4,Normal Weight,M,31,173.0
18.0,104.7,97.0,5.0,2.0,123.5,Normal Weight,F,22,92.0
22.0,104.7,95.0,5.0,7.0,147.7,Normal Weight,F,24,105.0
18.0,104.5,91.0,5.0,11.0,174.2,Normal Weight,M,21,59.0
28.0,105.3,107.0,5.0,7.0,149.9,Normal Weight,F,31,173.0
14.0,103.8,88.0,5.0,3.0,130.1,Normal Weight,F,27,59.0
9.0,103.6,94.0,5.0,1.0,119.0,Normal Weight,M,47,40.0
21.0,104.9,97.0,5.0,2.0,132.3,Normal Weight,F,32,110.0
12.0,104.2,98.0,6.0,3.0,222.7,Overweight,M,56,78.0
20.0,104.4,94.0,5.0,10.0,165.3,Normal Weight,M,64,114.0
9.0,102.9,94.0,5.0,8.0,169.8,Overweight,M,25,35.0
18.0,104.5,89.0,6.0,0.0,202.8,Overweight,M,31,67.0
23.0,105.6,104.0,5.0,5.0,143.3,Normal Weight,F,66,150.0
14.0,103.8,101.0,5.0,12.0,191.8,Overweight,M,34,78.0
23.0,105.4,96.0,6.0,6.0,233.7,Overweight,M,47,135.0
24.0,105.1,106.0,5.0,7.0,152.1,Normal Weight,F,37,148.0
30.0,105.6,101.0,5.0,2.0,132.3,Normal Weight,F,47,178.0
26.0,105.4,104.0,5.0,2.0,134.5,Normal Weight,F,57,167.0
4.0,101.8,91.0,5.0,4.0,125.7,Normal Weight,F,28,18.0
27.0,105.6,100.0,5.0,1.0,123.5,Normal Weight,F,45,158.0
7.0,103.1,87.0,5.0,10.0,169.8,Normal Weight,M,42,25.0
29.0,105.8,108.0,6.0,3.0,200.6,Obese,M,40,203.0
5.0,103.1,81.0,5.0,10.0,154.3,Normal Weight,F,20,16.0
13.0,104.4,101.0,6.0,2.0,191.8,Normal Weight,F,39,70.0
2.0,100.6,82.0,5.0,4.0,121.3,Normal Weight,F,39,8.0
20.0,104.7,106.0,5.0,2.0,141.1,Overweight,F,73,137.0
6.0,103.1,81.0,5.0,5.0,158.7,Overweight,M,33,13.0
5.0,102.4,93.0,6.0,3.0,207.2,Overweight,M,28,21.0
2.0,100.4,85.0,6.0,2.0,205.0,Overweight,M,33,6.0
8.0,103.3,83.0,5.0,10.0,178.6,Overweight,M,40,24.0
30.0,105.8,105.0,5.0,7.0,143.3,Normal Weight,F,33,181.0
1.0,100.6,80.0,5.0,10.0,187.4,Overweight,M,48,3.0
14.0,104.5,94.0,5.0,8.0,156.5,Normal Weight,F,44,70.0
6.0,102.4,91.0,6.0,6.0,227.1,Overweight,M,75,38.0
29.0,106.0,107.0,6.0,1.0,185.2,Normal Weight,M,75,243.0
4.0,102.0,83.0,5.0,9.0,183.0,Overweight,M,64,17.0
11.0,103.8,95.0,5.0,9.0,165.3,Normal Weight,F,77,62.0
17.0,104.4,104.0,6.0,2.0,202.8,Overweight,M,79,141.0
7.0,102.7,84.0,5.0,10.0,174.2,Obese,M,69,32.0
10.0,103.3,99.0,5.0,12.0,191.8,Overweight,M,42,57.0
27.0,105.3,100.0,5.0,7.0,145.5,Normal Weight,F,48,155.0
3.0,101.3,84.0,5.0,10.0,180.8,Overweight,M,21,7.0
5.0,101.8,83.0,5.0,2.0,136.7,Overweight,F,61,21.0
27.0,106.0,108.0,5.0,10.0,172.0,Normal Weight,M,24,161.0
14.0,104.4,88.0,5.0,9.0,167.6,Normal Weight,M,43,53.0
28.0,105.8,108.0,5.0,8.0,152.1,Normal Weight,F,41,180.0
28.0,105.6,118.0,5.0,6.0,141.1,Normal Weight,F,42,213.0
28.0,105.6,110.0,6.0,6.0,216.1,Normal Weight,M,72,252.0
15.0,104.2,101.0,4.0,9.0,121.3,Overweight,F,55,92.0
8.0,103.1,89.0,5.0,0.0,121.3,Normal Weight,F,32,36.0
25.0,105.3,105.0,5.0,8.0,169.8,Overweight,M,34,149.0
10.0,103.8,91.0,5.0,2.0,123.5,Normal Weight,F,29,46.0
24.0,105.1,109.0,5.0,8.0,167.6,Overweight,F,68,166.0
6.0,103.3,91.0,5.0,1.0,125.7,Normal Weight,F,62,31.0
22.0,105.3,96.0,5.0,1.0,123.5,Normal Weight,F,26,112.0
26.0,105.3,99.0,6.0,3.0,200.6,Obese,F,67,147.0
5.0,102.2,78.0,5.0,9.0,154.3,Normal Weight,M,23,6.0
10.0,103.5,90.0,6.0,1.0,185.2,Normal Weight,M,24,34.0
30.0,105.6,109.0,6.0,2.0,198.4,Overweight,M,76,266.0
12.0,104.0,85.0,5.0,3.0,130.1,Normal Weight,F,76,57.0
28.0,105.6,106.0,6.0,2.0,205.0,Overweight,M,50,203.0
3.0,101.5,79.0,6.0,4.0,200.6,Normal Weight,M,42,8.0
16.0,104.7,91.0,5.0,6.0,136.7,Normal Weight,F,39,75.0
12.0,103.5,88.0,6.0,6.0,231.5,Overweight,M,74,71.0
24.0,105.3,110.0,5.0,1.0,119.0,Normal Weight,F,20,156.0
18.0,104.4,107.0,5.0,4.0,123.5,Normal Weight,F,21,111.0
18.0,105.1,95.0,5.0,7.0,165.3,Overweight,M,79,119.0
27.0,105.6,114.0,5.0,7.0,149.9,Normal Weight,F,76,208.0
4.0,102.2,91.0,6.0,2.0,191.8,Normal Weight,M,28,15.0
26.0,105.4,111.0,5.0,0.0,125.7,Normal Weight,F,64,191.0
19.0,104.9,98.0,6.0,1.0,194.0,Overweight,M,28,92.0
16.0,104.0,89.0,4.0,11.0,97.0,Normal Weight,F,33,74.0
23.0,105.1,110.0,5.0,9.0,160.9,Normal Weight,M,23,140.0
19.0,104.5,91.0,5.0,1.0,121.3,Normal Weight,F,48,94.0
7.0,102.2,93.0,4.0,8.0,97.0,Normal Weight,F,28,35.0
9.0,103.5,91.0,6.0,5.0,218.3,Overweight,M,29,37.0
9.0,103.6,90.0,5.0,7.0,136.7,Normal Weight,F,26,39.0
8.0,102.7,90.0,5.0,9.0,154.3,Normal Weight,M,24,25.0
8.0,103.1,86.0,5.0,3.0,121.3,Normal Weight,F,20,31.0
15.0,104.5,102.0,5.0,9.0,152.1,Normal Weight,F,32,85.0
13.0,103.6,94.0,6.0,0.0,176.4,Normal Weight,M,27,52.0
20.0,105.4,101.0,5.0,7.0,143.3,Normal Weight,F,26,110.0
15.0,104.5,100.0,5.0,2.0,121.3,Normal Weight,F,25,82.0
20.0,105.1,99.0,5.0,6.0,149.9,Normal Weight,F,49,113.0
16.0,104.5,91.0,6.0,3.0,205.0,Overweight,M,77,100.0
19.0,104.9,97.0,5.0,6.0,138.9,Normal Weight,F,40,101.0
6.0,102.9,89.0,5.0,7.0,152.1,Normal Weight,F,30,25.0
4.0,102.0,83.0,6.0,2.0,191.8,Normal Weight,M,45,14.0
6.0,102.6,88.0,5.0,2.0,130.1,Normal Weight,F,46,27.0
18.0,104.7,108.0,5.0,8.0,160.9,Normal Weight,M,34,114.0
8.0,104.0,87.0,6.0,4.0,200.6,Normal Weight,M,65,40.0
20.0,104.4,102.0,5.0,6.0,145.5,Normal Weight,F,43,118.0
27.0,104.9,105.0,5.0,7.0,147.7,Normal Weight,F,24,158.0
4.0,102.4,80.0,6.0,3.0,209.4,Overweight,M,47,13.0
29.0,106.0,108.0,6.0,5.0,211.6,Obese,M,57,230.0
17.0,104.5,101.0,5.0,3.0,125.7,Normal Weight,F,41,100.0
17.0,104.4,90.0,5.0,5.0,154.3,Overweight,M,59,81.0
12.0,104.2,85.0,6.0,4.0,200.6,Normal Weight,M,31,37.0
8.0,103.5,89.0,5.0,8.0,160.9,Normal Weight,F,74,40.0
12.0,103.6,85.0,5.0,5.0,138.9,Normal Weight,F,24,45.0
24.0,105.3,94.0,5.0,9.0,178.6,Overweight,M,76,154.0
24.0,104.5,101.0,6.0,3.0,216.1,Overweight,M,22,126.0
15.0,104.5,90.0,5.0,10.0,165.3,Normal Weight,F,56,71.0
24.0,105.3,99.0,6.0,2.0,196.2,Overweight,M,49,145.0
26.0,105.4,112.0,5.0,3.0,127.9,Normal Weight,F,51,187.0
19.0,105.3,99.0,6.0,6.0,224.9,Overweight,M,40,112.0
3.0,101.5,83.0,5.0,8.0,147.7,Normal Weight,F,30,11.0
28.0,105.6,101.0,5.0,9.0,160.9,Normal Weight,F,47,161.0
1.0,99.5,83.0,5.0,1.0,112.4,Normal Weight,F,22,4.0
17.0,104.5,88.0,5.0,3.0,130.1,Normal Weight,F,62,82.0
9.0,104.0,79.0,5.0,9.0,163.1,Normal Weight,F,70,34.0
4.0,102.2,82.0,6.0,4.0,205.0,Obese,M,20,9.0
14.0,104.7,102.0,5.0,0.0,114.6,Normal Weight,F,20,79.0
24.0,105.1,112.0,6.0,1.0,187.4,Normal Weight,M,42,182.0
10.0,104.4,89.0,5.0,3.0,134.5,Normal Weight,F,40,45.0
18.0,105.1,95.0,5.0,9.0,147.7,Normal Weight,F,34,89.0
5.0,102.6,80.0,6.0,11.0,269.0,Overweight,M,57,21.0
6.0,102.6,94.0,6.0,4.0,213.8,Overweight,M,74,40.0
11.0,104.2,99.0,5.0,9.0,174.2,Overweight,M,42,60.0
25.0,105.6,106.0,6.0,8.0,246.9,Overweight,M,65,209.0
22.0,105.1,96.0,6.0,5.0,200.6,Normal Weight,M,29,103.0
1.0,100.0,80.0,5.0,11.0,191.8,Overweight,M,62,4.0
29.0,104.9,107.0,5.0,12.0,185.2,Overweight,M,30,181.0
7.0,103.3,82.0,5.0,5.0,134.5,Normal Weight,F,21,24.0
14.0,105.1,91.0,5.0,2.0,121.3,Normal Weight,F,42,68.0
16.0,104.2,100.0,5.0,10.0,169.8,Normal Weight,F,71,96.0
3.0,101.5,92.0,5.0,8.0,152.1,Normal Weight,M,21,10.0
7.0,103.5,78.0,5.0,4.0,143.3,Normal Weight,F,48,24.0
8.0,103.6,89.0,5.0,10.0,169.8,Normal Weight,M,68,42.0
27.0,105.4,103.0,5.0,8.0,172.0,Overweight,M,28,146.0
30.0,106.2,107.0,4.0,11.0,121.3,Normal Weight,F,73,213.0
2.0,100.8,87.0,5.0,6.0,143.3,Normal Weight,F,38,8.0
19.0,104.9,106.0,5.0,9.0,172.0,Overweight,M,53,134.0
8.0,103.1,80.0,5.0,8.0,158.7,Normal Weight,F,32,26.0
11.0,103.5,91.0,6.0,1.0,185.2,Normal Weight,M,28,41.0
18.0,104.5,87.0,5.0,5.0,134.5,Normal Weight,F,25,72.0
25.0,105.3,99.0,4.0,7.0,90.4,Normal Weight,F,45,148.0
21.0,105.4,91.0,6.0,8.0,233.7,Overweight,M,63,123.0
14.0,103.5,86.0,6.0,1.0,196.2,Overweight,M,30,44.0
26.0,104.5,104.0,5.0,11.0,189.6,Overweight,M,55,183.0
16.0,104.7,93.0,5.0,11.0,180.8,Overweight,M,35,69.0
29.0,105.1,102.0,5.0,3.0,121.3,Normal Weight,F,22,164.0
3.0,101.1,76.0,6.0,2.0,205.0,Overweight,M,22,4.0
4.0,102.0,91.0,5.0,2.0,119.0,Normal Weight,F,48,20.0
20.0,104.2,100.0,5.0,1.0,123.5,Normal Weight,F,27,110.0
14.0,103.8,101.0,5.0,3.0,141.1,Overweight,M,25,65.0
13.0,104.2,97.0,5.0,6.0,143.3,Normal Weight,F,22,65.0
4.0,101.7,92.0,6.0,0.0,183.0,Normal Weight,M,55,21.0
20.0,104.7,99.0,5.0,9.0,154.3,Normal Weight,F,33,107.0
15.0,104.4,101.0,5.0,5.0,145.5,Normal Weight,F,36,85.0
8.0,103.3,79.0,5.0,8.0,145.5,Normal Weight,F,25,25.0
5.0,102.6,85.0,6.0,2.0,205.0,Overweight,M,74,26.0
10.0,103.3,91.0,5.0,10.0,172.0,Normal Weight,F,55,48.0
18.0,104.5,97.0,5.0,6.0,169.8,Overweight,M,73,120.0
21.0,105.1,98.0,5.0,3.0,132.3,Normal Weight,M,48,110.0
13.0,104.0,100.0,6.0,1.0,183.0,Normal Weight,M,26,64.0
21.0,104.5,104.0,5.0,4.0,125.7,Normal Weight,F,23,123.0
29.0,105.3,102.0,6.0,2.0,198.4,Overweight,M,76,227.0
9.0,104.0,92.0,5.0,8.0,163.1,Overweight,M,65,49.0
7.0,102.7,91.0,5.0,10.0,165.3,Normal Weight,M,43,30.0
6.0,102.6,89.0,6.0,2.0,202.8,Overweight,M,23,20.0
7.0,103.8,80.0,5.0,4.0,125.7,Normal Weight,F,36,25.0
2.0,100.6,86.0,6.0,0.0,183.0,Normal Weight,M,57,9.0
8.0,102.7,89.0,5.0,8.0,158.7,Normal Weight,F,67,39.0
24.0,105.8,105.0,4.0,9.0,92.6,Normal Weight,F,30,151.0
19.0,105.1,103.0,5.0,3.0,141.1,Overweight,F,43,114.0
4.0,102.7,73.0,4.0,11.0,108.0,Normal Weight,F,29,11.0
7.0,103.1,88.0,5.0,3.0,134.5,Normal Weight,F,26,29.0
24.0,105.4,108.0,4.0,9.0,101.4,Normal Weight,F,26,156.0
6.0,102.2,92.0,6.0,4.0,202.8,Normal Weight,M,22,23.0
27.0,105.4,106.0,5.0,11.0,191.8,Overweight,M,46,187.0
9.0,103.6,91.0,5.0,6.0,141.1,Normal Weight,F,38,42.0
12.0,103.5,88.0,5.0,10.0,172.0,Normal Weight,M,32,40.0
5.0,102.9,91.0,6.0,6.0,224.9,Overweight,M,36,22.0
11.0,103.1,88.0,5.0,3.0,143.3,Overweight,F,62,52.0
7.0,102.9,91.0,5.0,10.0,165.3,Normal Weight,F,57,34.0
23.0,105.3,96.0,4.0,11.0,110.2,Normal Weight,F,36,123.0
13.0,104.5,96.0,5.0,7.0,145.5,Normal Weight,F,56,71.0
10.0,103.5,92.0,6.0,5.0,220.5,Overweight,M,74,64.0
28.0,105.1,110.0,5.0,6.0,143.3,Normal Weight,F,54,194.0
20.0,105.1,101.0,5.0,1.0,132.3,Obese,M,67,132.0
12.0,103.5,93.0,5.0,5.0,136.7,Normal Weight,F,58,63.0
11.0,104.0,88.0,5.0,10.0,185.2,Overweight,M,58,52.0
27.0,105.4,108.0,5.0,8.0,149.9,Normal Weight,F,36,172.0
3.0,101.3,81.0,6.0,0.0,189.6,Overweight,M,32,7.0
